doi,score,n_components,parameter_completeness,verified_mes,has_abstract,citation_strength,year_recency
10.1088/1757-899X/262/1/012227,0.6697,5,0.500,1,1,0.195,0.654
10.1016/j.jpowsour.2017.01.062,0.4273,5,0.125,1,0,0.358,0.654
10.1007/s13201-015-0288-9,0.4657,5,0.250,0,1,0.425,0.654
10.1186/s13068-017-0886-x,0.7170,5,0.500,1,1,0.431,0.654
10.3390/molecules22050704,0.6842,5,0.375,1,1,0.392,0.654
10.1038/ismej.2017.141,0.6903,5,0.250,1,1,0.548,0.654
10.1002/gas.21954,0.3558,5,0.125,0,1,0.000,0.654
10.3389/fmicb.2017.00952,0.6911,5,0.375,1,1,0.427,0.654
10.1111/1751-7915.12590,0.7078,5,0.625,1,1,0.260,0.654
10.1002/admi.201600619,0.6273,5,0.125,1,1,0.358,0.654
10.3389/fmicb.2017.00756,0.7842,5,0.750,1,1,0.517,0.654
10.1126/sciadv.aap9252,0.5017,5,0.125,0,1,0.730,0.654
10.20964/2017.01.61,0.2288,5,0.250,0,0,0.278,0.615
10.1149/2.0171703jes,0.4402,5,0.250,1,0,0.336,0.615
10.1177/1847980417727427,0.6751,5,0.500,1,1,0.260,0.615
10.1039/c7ra01253e,0.6719,5,0.375,1,1,0.369,0.615
10.4028/www.scientific.net/amr.1142.206,0.5631,5,0.125,1,1,0.075,0.615
10.1039/c7ra03769d,0.6251,5,0.250,1,1,0.260,0.615
10.1039/c7ra07956g,0.6370,5,0.250,1,1,0.320,0.615
10.1016/j.enzmictec.2016.09.007,0.2171,5,0.125,0,0,0.345,0.615
10.11648/j.sd.20170503.17,0.3731,5,0.250,1,0,0.000,0.615
10.20964/2017.01.06,0.3958,5,0.125,1,0,0.239,0.615
10.1016/j.carbon.2016.10.017,0.4358,5,0.250,1,0,0.314,0.615
10.18770/kepco.2016.02.04.589,0.3231,5,0.000,1,0,0.000,0.615
10.14710/bioma.18.2.131-136,0.6830,5,0.625,1,1,0.175,0.615
10.1002/aic.15611,0.6912,5,0.375,1,1,0.466,0.615
10.1007/s11581-016-1920-x,0.4270,5,0.250,1,0,0.270,0.615
10.1038/srep39162,0.4866,5,0.375,0,1,0.443,0.615
10.1002/elsc.201600173,0.7120,5,0.625,1,1,0.320,0.615
10.3390/nano6120238,0.6520,5,0.375,1,1,0.270,0.615
10.1557/jmr.2016.446,0.6182,5,0.250,1,1,0.226,0.615
10.1149/2.0061703jes,0.4593,5,0.250,1,0,0.431,0.615
10.12968/nrec.2016.18.12.659,0.3231,5,0.000,0,1,0.000,0.615
10.2166/washdev.2016.190,0.6631,5,0.625,1,1,0.075,0.615
10.20964/2016.12.96,0.1782,5,0.125,0,0,0.151,0.615
10.1016/j.enzmictec.2016.05.010,0.2515,5,0.250,0,0,0.392,0.615
10.1115/imece2016-66095,0.5631,5,0.125,1,1,0.075,0.615
10.1002/sia.6173,0.6858,5,0.500,1,1,0.314,0.615
10.1002/fuce.201500071,0.6583,5,0.375,1,1,0.301,0.615
10.1002/adem.201600596,0.6509,5,0.250,1,1,0.389,0.615
10.1016/j.bios.2016.05.033,0.6819,5,0.250,1,1,0.544,0.615
10.1016/j.carbon.2016.07.058,0.4729,5,0.250,1,0,0.499,0.615
10.1016/j.carbon.2016.07.050,0.4421,5,0.250,1,0,0.345,0.615
10.20964/2016.11.30,0.1903,5,0.125,0,0,0.211,0.615
10.1016/j.jpowsour.2016.09.055,0.4576,5,0.250,1,0,0.423,0.615
10.3390/ma9110885,0.7347,5,0.625,1,1,0.433,0.615
10.5714/cl.2016.20.076,0.4596,5,0.375,1,0,0.308,0.615
10.70729/ijser151016,0.1532,5,0.000,0,0,0.151,0.615
10.1177/0734242x16670487,0.7358,5,0.750,1,1,0.314,0.615
10.1080/03602559.2016.1233273,0.4503,5,0.250,1,0,0.386,0.615
10.1002/celc.201600510,0.7009,5,0.500,1,1,0.389,0.615
10.1002/elan.201600502,0.6412,5,0.250,1,1,0.340,0.615
10.1038/srep35252,0.6866,5,0.375,1,1,0.443,0.615
10.1039/9781782623908-00226,0.3481,5,0.125,0,1,0.000,0.615
10.1016/j.jpowsour.2016.09.019,0.4554,5,0.375,1,0,0.287,0.615
10.1016/j.rfo.2016.09.007,0.3231,5,0.000,1,0,0.000,0.615
10.1016/j.carbon.2016.05.040,0.4446,5,0.250,1,0,0.358,0.615
10.1016/j.carbon.2016.06.094,0.4231,5,0.250,1,0,0.250,0.615
10.1016/j.carbon.2016.06.088,0.3481,5,0.125,1,0,0.000,0.615
10.1016/j.carbon.2016.06.008,0.4729,5,0.250,1,0,0.499,0.615
10.4028/www.scientific.net/amm.855.91,0.5731,5,0.250,1,1,0.000,0.615
10.1016/j.carbon.2016.06.041,0.4483,5,0.250,1,0,0.376,0.615
10.1007/s10295-016-1807-x,0.7076,5,0.500,1,1,0.423,0.615
10.1016/j.fuel.2016.04.121,0.4271,5,0.125,1,0,0.395,0.615
10.1098/rsos.160249,0.6359,5,0.125,1,1,0.439,0.615
10.31224/osf.io/tbpju,0.3731,5,0.250,0,1,0.000,0.615
10.3390/ma9100807,0.6665,5,0.250,1,1,0.467,0.615
10.1115/smasis2016-9291,0.4282,5,0.375,0,1,0.151,0.615
10.1115/smasis2016-9155,0.5719,5,0.125,1,1,0.119,0.615
10.1115/smasis2016-9203,0.3719,5,0.125,0,1,0.119,0.615
10.1115/smasis2016-9297,0.3981,5,0.375,0,1,0.000,0.615
10.1115/smasis2016-9043,0.3481,5,0.125,0,1,0.000,0.615
10.3126/ijasbt.v4i3.15395,0.5231,5,0.000,1,1,0.000,0.615
10.1002/ep.12468,0.6631,5,0.375,1,1,0.325,0.615
10.3390/nano6090174,0.6288,5,0.250,1,1,0.278,0.615
10.1002/fuce.201600071,0.4620,5,0.500,0,1,0.195,0.615
10.1149/ma2016-02/44/3240,0.5231,5,0.000,1,1,0.000,0.615
10.1149/ma2016-02/2/220,0.3481,5,0.125,0,1,0.000,0.615
10.1149/ma2016-02/44/3243,0.5981,5,0.375,1,1,0.000,0.615
10.1149/ma2016-02/1/51,0.5731,5,0.250,1,1,0.000,0.615
10.1149/ma2016-02/44/3260,0.5731,5,0.250,1,1,0.000,0.615
10.1149/ma2016-02/40/3031,0.3981,5,0.375,0,1,0.000,0.615
10.1149/ma2016-02/44/3246,0.5731,5,0.250,1,1,0.000,0.615
10.1149/ma2016-02/38/2450,0.3981,5,0.375,0,1,0.000,0.615
10.1063/1.4966158,0.3958,5,0.125,0,1,0.239,0.615
10.1049/iet-pel.2015.0814,0.4096,5,0.125,0,1,0.308,0.615
10.1149/ma2016-02/38/2413,0.3481,5,0.125,0,1,0.000,0.615
10.1149/ma2016-02/38/2728,0.3731,5,0.250,0,1,0.000,0.615
10.1149/ma2016-02/1/106,0.5481,5,0.125,1,1,0.000,0.615
10.1149/ma2016-02/38/2806,0.4381,5,0.500,0,1,0.075,0.615
10.1149/ma2016-02/23/1722,0.5231,5,0.000,1,1,0.000,0.615
10.1149/ma2016-02/38/2395,0.3881,5,0.250,0,1,0.075,0.615
10.1149/ma2016-02/44/3249,0.5981,5,0.375,1,1,0.000,0.615
10.1149/ma2016-02/44/3241,0.5731,5,0.250,1,1,0.000,0.615
10.1149/ma2016-02/38/2390,0.3481,5,0.125,0,1,0.000,0.615
10.1149/ma2016-02/44/3239,0.5731,5,0.250,1,1,0.000,0.615
10.1149/ma2016-02/38/2490,0.3231,5,0.000,0,1,0.000,0.615
10.1149/ma2016-02/38/2564,0.3481,5,0.125,0,1,0.000,0.615
10.3390/catal6090127,0.6873,5,0.375,1,1,0.446,0.615
10.1021/acs.energyfuels.6b00959,0.4580,5,0.250,1,0,0.425,0.615
10.2166/wst.2016.263,0.6782,5,0.625,1,1,0.151,0.615
10.1111/jace.14425,0.6642,5,0.375,1,1,0.331,0.615
10.15199/48.2016.08.05,0.3231,5,0.000,1,0,0.000,0.615
10.1002/ente.201600191,0.6196,5,0.125,1,1,0.358,0.615
10.1038/ncomms12217,0.6905,5,0.250,1,1,0.587,0.615
10.1016/j.jpowsour.2016.05.078,0.4458,5,0.125,1,0,0.489,0.615
10.1016/j.carbon.2016.04.019,0.4779,5,0.250,1,0,0.524,0.615
10.1016/j.carbon.2016.04.002,0.4182,5,0.250,1,0,0.226,0.615
10.1016/j.electacta.2016.05.215,0.4612,5,0.250,1,0,0.441,0.615
10.20964/2016.08.59,0.1719,5,0.125,0,0,0.119,0.615
10.14203/j.mev.2016.v7.7-20,0.4403,5,0.375,0,1,0.211,0.615
10.14710/ijred.5.2.107-112,0.7162,5,0.625,1,1,0.340,0.615
10.1002/cssc.201600573,0.7284,5,0.500,1,1,0.527,0.615
10.1002/cssc.201600459,0.6432,5,0.375,1,1,0.226,0.615
10.1063/1.4961587,0.6846,5,0.500,1,1,0.308,0.615
10.1063/1.4960407,0.4265,5,0.125,0,1,0.392,0.615
10.1063/1.4955110,0.7153,5,0.750,1,1,0.211,0.615
10.20964/2016.07.40,0.1719,5,0.125,0,0,0.119,0.615
10.4018/ijeoe.2016070102,0.4054,5,0.125,0,1,0.287,0.615
10.20964/2016.07.60,0.1719,5,0.125,0,0,0.119,0.615
10.1128/genomea.00415-16,0.6120,5,0.250,1,1,0.195,0.615
10.1002/ep.12403,0.6909,5,0.375,1,1,0.464,0.615
10.1115/power2016-59043,0.3481,5,0.125,0,1,0.000,0.615
10.1115/fuelcell2016-59214,0.3481,5,0.125,0,1,0.000,0.615
10.1002/ep.12397,0.7430,5,0.750,1,1,0.349,0.615
10.15406/mojpb.2016.03.00098,0.3830,5,0.125,1,0,0.175,0.615
10.3390/su8060561,0.6620,5,0.375,1,1,0.320,0.615
10.2118/180877-ms,0.3830,5,0.125,0,1,0.175,0.615
10.1115/gt2016-56292,0.3719,5,0.125,0,1,0.119,0.615
10.1002/btpr.2278,0.6596,5,0.375,1,1,0.308,0.615
10.1149/ma2016-03/2/172,0.3731,5,0.250,0,1,0.000,0.615
10.1038/srep27023,0.7373,5,0.625,1,1,0.446,0.615
10.56431/p-hni9wh,0.6481,5,0.625,1,1,0.000,0.615
10.1016/j.biortech.2016.01.108,0.4562,5,0.250,1,0,0.416,0.615
10.1109/tpel.2015.2474738,0.2330,5,0.125,0,0,0.425,0.615
10.20964/2016.06.42,0.4212,5,0.125,1,0,0.366,0.615
10.1016/j.fuel.2016.02.013,0.4685,5,0.250,1,0,0.477,0.615
10.1016/j.carbon.2016.02.072,0.4402,5,0.250,1,0,0.336,0.615
10.1142/s2339547816400124,0.6880,5,0.375,1,1,0.450,0.615
10.70923/001c.72391,0.3782,5,0.125,0,1,0.151,0.615
10.1038/srep26514,0.7141,5,0.500,1,1,0.455,0.615
10.3390/en9050388,0.6932,5,0.625,1,1,0.226,0.615
10.3390/ijms17050762,0.6333,5,0.250,1,1,0.301,0.615
10.56431/p-7y6x87,0.6932,5,0.625,1,1,0.226,0.615
10.1002/app.43738,0.6509,5,0.250,1,1,0.389,0.615
10.4043/27170-ms,0.3631,5,0.125,0,1,0.075,0.615
10.4043/27021-ms,0.5631,5,0.125,1,1,0.075,0.615
10.1016/j.bios.2015.12.067,0.4366,5,0.125,1,0,0.443,0.615
10.1016/j.bios.2015.12.022,0.6634,5,0.250,1,1,0.452,0.615
10.1063/1.4945792,0.3631,5,0.125,0,1,0.075,0.615
10.1016/j.jpowsour.2016.02.072,0.2083,5,0.125,0,0,0.301,0.615
10.1115/1.4035100,0.4120,5,0.250,0,1,0.195,0.615
10.1002/adfm.201670112,0.3969,5,0.250,1,0,0.119,0.615
10.5714/cl.2016.18.067,0.4403,5,0.375,1,0,0.211,0.615
10.1002/fuce.201600031,0.4171,5,0.125,0,1,0.345,0.615
10.1002/fuce.201500109,0.6358,5,0.250,1,1,0.314,0.615
10.1002/jctb.4985,0.6501,5,0.375,1,1,0.260,0.615
10.1002/advs.201600097,0.7013,5,0.375,1,1,0.516,0.615
10.1002/fuce.201500103,0.7089,5,0.500,1,1,0.429,0.615
10.1115/1.4032992,0.3903,5,0.125,0,1,0.211,0.615
10.21275/v5i4.nov163071,0.1719,5,0.125,0,0,0.119,0.615
10.1002/ange.201600705,0.6782,5,0.375,1,1,0.401,0.615
10.1149/ma2016-01/39/1986,0.5481,5,0.125,1,1,0.000,0.615
10.1149/ma2016-01/34/1663,0.5731,5,0.250,1,1,0.000,0.615
10.1149/ma2016-01/36/1809,0.5731,5,0.250,1,1,0.000,0.615
10.1149/ma2016-01/36/1833,0.5481,5,0.125,1,1,0.000,0.615
10.1149/ma2016-01/1/156,0.5231,5,0.000,1,1,0.000,0.615
10.1149/ma2016-01/36/1801,0.5481,5,0.125,1,1,0.000,0.615
10.1149/ma2016-01/36/1849,0.5731,5,0.250,1,1,0.000,0.615
10.1149/ma2016-01/39/1975,0.5481,5,0.125,1,1,0.000,0.615
10.1149/ma2016-01/36/1834,0.5481,5,0.125,1,1,0.000,0.615
10.1149/ma2016-01/13/860,0.3231,5,0.000,0,1,0.000,0.615
10.1149/ma2016-01/36/1794,0.5981,5,0.375,1,1,0.000,0.615
10.1016/j.carbon.2016.01.050,0.3969,5,0.250,1,0,0.119,0.615
10.1016/s1464-2859(16)30094-3,0.3881,5,0.250,1,0,0.075,0.615
10.1149/ma2016-01/36/1800,0.6231,5,0.500,1,1,0.000,0.615
10.1016/j.carbon.2015.12.077,0.4270,5,0.250,1,0,0.270,0.615
10.1149/ma2016-01/8/644,0.5731,5,0.250,1,1,0.000,0.615
10.1016/j.seta.2016.01.006,0.4415,5,0.125,1,0,0.467,0.615
10.1149/ma2016-01/36/1851,0.5981,5,0.375,1,1,0.000,0.615
10.1149/ma2016-01/1/149,0.3731,5,0.250,0,1,0.000,0.615
10.1149/ma2016-01/36/1848,0.5731,5,0.250,1,1,0.000,0.615
10.1149/ma2016-01/36/1829,0.5731,5,0.250,1,1,0.000,0.615
10.1149/ma2016-01/36/1824,0.6231,5,0.500,1,1,0.000,0.615
10.1149/ma2016-01/36/1814,0.5481,5,0.125,1,1,0.000,0.615
10.1149/ma2016-01/36/1859,0.6231,5,0.500,1,1,0.000,0.615
10.1149/ma2016-01/36/1798,0.5981,5,0.375,1,1,0.000,0.615
10.1149/ma2016-01/36/1864,0.5731,5,0.250,1,1,0.000,0.615
10.1149/ma2016-01/1/146,0.3981,5,0.375,0,1,0.000,0.615
10.1149/ma2016-01/36/1825,0.6131,5,0.375,1,1,0.075,0.615
10.1149/ma2016-01/36/1852,0.6981,5,0.625,1,1,0.250,0.615
10.1149/ma2016-01/30/1500,0.3731,5,0.250,0,1,0.000,0.615
10.1149/ma2016-01/36/1843,0.6231,5,0.500,1,1,0.000,0.615
10.1149/ma2016-01/41/2068,0.6231,5,0.500,1,1,0.000,0.615
10.1016/j.micromeso.2015.10.012,0.4634,5,0.250,1,0,0.452,0.615
10.3390/ijerph13040375,0.7330,5,0.625,1,1,0.425,0.615
10.3390/nano6030052,0.6571,5,0.250,1,1,0.420,0.615
10.1002/ente.201500466,0.6188,5,0.125,1,1,0.354,0.615
10.5006/c2016-07270,0.5231,5,0.000,1,1,0.000,0.615
10.5006/c2016-07569,0.3231,5,0.000,0,1,0.000,0.615
10.21275/v5i3.nov162343,0.4032,5,0.250,1,0,0.151,0.615
10.5070/g313929191,0.1631,5,0.125,0,0,0.075,0.615
10.1016/j.carbon.2015.11.012,0.4032,5,0.250,1,0,0.151,0.615
10.1109/mnano.2015.2506278,0.4080,5,0.250,1,0,0.175,0.615
10.1016/j.bios.2015.10.018,0.6829,5,0.250,1,1,0.549,0.615
10.7584/ktappi.2016.48.1.082,0.3881,5,0.250,1,0,0.075,0.615
10.1128/genomea.01617-15,0.6458,5,0.375,1,1,0.239,0.615
10.1039/9781782622192-00019,0.4032,5,0.250,0,1,0.151,0.615
10.3390/polym8020050,0.6583,5,0.375,1,1,0.301,0.615
10.3390/su8020169,0.7162,5,0.500,1,1,0.466,0.615
10.1149/07101.0233ecst,0.4282,5,0.375,0,1,0.151,0.615
10.1002/fuce.201500051,0.4835,5,0.375,0,1,0.427,0.615
10.2166/wst.2016.059,0.6083,5,0.125,1,1,0.301,0.615
10.1002/stc.1833,0.2247,5,0.125,0,0,0.383,0.615
10.1115/1.4033970,0.3631,5,0.125,0,1,0.075,0.615
10.1016/s1464-2859(16)70032-0,0.3481,5,0.125,1,0,0.000,0.615
10.1049/iet-pel.2015.0228,0.4288,5,0.250,0,1,0.278,0.615
10.1002/ente.201500397,0.6319,5,0.250,1,1,0.294,0.615
10.3390/en9020078,0.6554,5,0.375,1,1,0.287,0.615
10.3390/s16010101,0.7021,5,0.500,1,1,0.395,0.615
10.2166/wst.2016.003,0.6596,5,0.375,1,1,0.308,0.615
10.1080/09593330.2015.1064169,0.4251,5,0.250,1,0,0.260,0.615
10.1007/s10529-016-2256-3,0.4538,5,0.375,1,0,0.278,0.615
10.1039/C5NR07267K,0.6786,5,0.250,1,1,0.528,0.615
10.1038/srep29091,0.6503,5,0.250,1,1,0.386,0.615
10.1002/mbo3.413,0.4873,5,0.375,0,1,0.446,0.615
10.5339/qfarc.2016.eepp2548,0.5981,5,0.375,1,1,0.000,0.615
10.1051/BIOCONF/20160602004,0.6131,5,0.375,1,1,0.075,0.615
10.1093/jjco/hyv182,0.6219,5,0.125,1,1,0.369,0.615
10.1039/C5CS00580A,0.5192,5,0.125,0,1,0.856,0.615
10.5339/qfarc.2016.eepp3221,0.5981,5,0.375,1,1,0.000,0.615
10.1515/ntrev-2015-0056,0.7003,5,0.500,1,1,0.386,0.615
10.36785/JAES.V6I2.195,0.6182,5,0.250,1,1,0.226,0.615
10.1021/acs.chemrev.6b00225,0.5275,5,0.250,0,1,0.772,0.615
10.1021/acs.analchem.6b00898,0.6108,5,0.125,1,1,0.314,0.615
10.1021/acs.est.5b04431,0.7066,5,0.375,1,1,0.543,0.615
10.1002/elan.201600249,0.6817,5,0.375,1,1,0.418,0.615
10.32964/TJ15.6.375,0.5881,5,0.250,1,1,0.075,0.615
10.4018/978-1-4666-9792-8.ch007,0.5731,5,0.250,1,1,0.000,0.615
10.1002/chin.201606240,0.3231,5,0.000,0,1,0.000,0.615
10.1002/celc.201500530,0.7039,5,0.375,1,1,0.529,0.615
10.1016/j.matpr.2016.01.025,0.1903,5,0.125,0,0,0.211,0.615
10.1016/j.biortech.2016.09.034,0.6737,5,0.250,1,1,0.503,0.615
10.1002/gas.21895,0.3231,5,0.000,0,1,0.000,0.615
10.1002/clen.201500829,0.6270,5,0.250,1,1,0.270,0.615
10.1016/j.biortech.2016.06.052,0.7124,5,0.375,1,1,0.571,0.615
10.1093/med/9780199976805.003.0005,0.3231,5,0.000,0,1,0.000,0.615
10.3389/fmicb.2016.01965,0.7026,5,0.500,1,1,0.398,0.615
10.1074/jbc.M115.696591,0.4521,5,0.250,0,1,0.395,0.615
10.1155/2016/4246568,0.5881,5,0.250,1,1,0.075,0.615
10.1111/1751-7915.12389,0.4131,5,0.125,0,1,0.325,0.615
10.1016/j.watres.2016.04.043,0.7182,5,0.375,1,1,0.601,0.615
10.1002/gas.21946,0.3719,5,0.125,0,1,0.119,0.615
10.7508/PJ.2016.02.003,0.3983,5,0.000,0,1,0.376,0.615
10.1002/gas.21951,0.3631,5,0.125,0,1,0.075,0.615
10.1016/j.watres.2016.09.028,0.6330,5,0.125,1,1,0.425,0.615
10.2965/JWET.15-046,0.6580,5,0.500,1,1,0.175,0.615
10.1080/19443994.2015.1030113,0.6231,5,0.250,1,1,0.250,0.615
10.3389/fmicb.2016.00090,0.5358,5,0.500,0,1,0.564,0.615
10.5339/QFARC.2016.EEPP1739,0.6881,5,0.750,1,1,0.075,0.615
10.1002/bit.25996,0.6208,5,0.250,1,1,0.239,0.615
10.1093/med/9780198759911.001.0001,0.3830,5,0.125,0,1,0.175,0.615
10.1016/j.jbiotec.2016.05.368,0.3469,5,0.000,1,0,0.119,0.615
10.1002/apj.2032,0.6520,5,0.375,1,1,0.270,0.615
10.1021/ACS.ENERGYFUELS.5B02537,0.4321,5,0.125,0,1,0.420,0.615
10.1002/bit.25698,0.6276,5,0.125,1,1,0.398,0.615
10.3390/polym8050185,0.4366,5,0.125,0,1,0.443,0.615
10.1149/2.0341607jes,0.4333,5,0.250,1,0,0.301,0.615
10.3389/fbioe.2016.00073,0.6631,5,0.375,1,1,0.325,0.615
10.1021/acs.biomac.6b00053,0.6601,5,0.250,1,1,0.435,0.615
10.5040/9798400685347,0.3782,5,0.125,0,1,0.151,0.615
10.1049/iet-rpg.2015.0034,0.4317,5,0.125,0,1,0.418,0.615
10.5383/swes.8.01.007,0.3731,5,0.250,0,1,0.000,0.615
10.1111/nph.13984,0.4503,5,0.250,0,1,0.386,0.615
10.1515/9783110412789,0.3969,5,0.250,0,1,0.119,0.615
10.21786/BBRC/19.1/20,0.3958,5,0.125,0,1,0.239,0.615
10.30638/EEMJ.2016.203,0.7432,5,0.625,1,1,0.476,0.615
10.3934/BIOENG.2016.1.60,0.6458,5,0.375,1,1,0.239,0.615
10.1016/j.bioelechem.2016.04.007,0.4585,5,0.250,1,0,0.427,0.615
10.1016/j.biortech.2016.04.082,0.4483,5,0.250,1,0,0.376,0.615
10.1002/elan.201501052,0.6567,5,0.250,1,1,0.418,0.615
10.3389/fmicb.2016.00419,0.4542,5,0.250,0,1,0.406,0.615
10.5796/electrochemistry.84.281,0.3231,5,0.000,1,0,0.000,0.615
10.1186/s13068-016-0452-y,0.7217,5,0.500,1,1,0.493,0.615
10.1016/j.desal.2016.07.031,0.4083,5,0.125,1,0,0.301,0.615
10.1016/j.biortech.2016.06.064,0.4347,5,0.125,1,0,0.433,0.615
10.1007/s10404-016-1811-5,0.3981,5,0.125,1,0,0.250,0.615
10.1590/1678-457X.0061,0.4384,5,0.125,0,1,0.452,0.615
10.5339/qfarc.2016.eeop1758,0.5731,5,0.250,1,1,0.000,0.615
10.1142/s2339547816500114,0.6153,5,0.250,1,1,0.211,0.615
10.5897/AJMR2016.8218,0.4080,5,0.250,0,1,0.175,0.615
10.1016/j.cej.2015.11.112,0.4479,5,0.125,1,0,0.499,0.615
10.1021/ACS.ESTLETT.6B00051,0.6462,5,0.250,1,1,0.366,0.615
10.1016/j.bios.2016.04.023,0.4226,5,0.125,1,0,0.373,0.615
10.1021/acs.est.6b00813,0.6597,5,0.250,1,1,0.433,0.615
10.1039/C6TA04964H,0.6817,5,0.375,1,1,0.418,0.615
10.18520/CS/V111/I6/1077-1083,0.6653,5,0.500,1,1,0.211,0.615
10.1089/SORO.2016.0020,0.6131,5,0.125,1,1,0.325,0.615
10.1021/ACS.ESTLETT.6B00410,0.6839,5,0.375,1,1,0.429,0.615
10.1038/srep20205,0.4384,5,0.125,0,1,0.452,0.615
10.1039/C5EW00223K,0.7362,5,0.625,1,1,0.441,0.615
10.1021/acsami.6b06419,0.6912,5,0.500,1,1,0.340,0.615
10.1007/s00604-016-1877-5,0.6747,5,0.375,1,1,0.383,0.615
10.1002/celc.201600079,0.7209,5,0.375,1,1,0.614,0.615
10.46370/sajfte.2016.v02i01.07,0.3231,5,0.000,0,1,0.000,0.615
10.1038/ncomms11172,0.5529,5,0.500,0,1,0.649,0.615
10.1002/jsfa.7729,0.4737,5,0.125,0,1,0.628,0.615
10.2166/WST.2016.405,0.4918,5,0.375,0,1,0.469,0.615
10.1002/gas.21900,0.3231,5,0.000,0,1,0.000,0.615
10.1039/C6EW00020G,0.7412,5,0.500,1,1,0.590,0.615
10.1016/j.nbt.2016.06.1390,0.5231,5,0.000,1,1,0.000,0.615
10.1093/femsec/fiw149,0.6722,5,0.250,1,1,0.496,0.615
10.1016/j.apm.2016.02.010,0.2253,5,0.125,0,0,0.386,0.615
10.1039/C5RA26125B,0.6807,5,0.375,1,1,0.413,0.615
10.1002/gas.21943,0.3231,5,0.000,0,1,0.000,0.615
10.1061/(ASCE)EI.1943-5541.0000272,0.6038,5,0.125,1,1,0.278,0.615
10.1093/ndt/gfv095,0.4745,5,0.125,0,1,0.632,0.615
10.1093/jjco/hyw059,0.6233,5,0.125,1,1,0.376,0.615
10.2172/1330614,0.5719,5,0.125,1,1,0.119,0.615
10.1186/s13068-016-0493-2,0.6960,5,0.375,1,1,0.490,0.615
10.1016/j.ijhydene.2015.11.018,0.4247,5,0.125,1,0,0.383,0.615
10.1021/acs.est.6b01897,0.5503,5,0.375,0,1,0.761,0.615
10.1021/acs.est.5b06376,0.7116,5,0.375,1,1,0.567,0.615
10.1371/journal.pone.0152998,0.5120,5,0.500,0,1,0.445,0.615
10.1038/srep36587,0.4831,5,0.250,0,1,0.550,0.615
10.1080/19443994.2015.1077739,0.4798,5,0.250,0,1,0.533,0.615
10.1093/jjco/hyv184,0.6259,5,0.125,1,1,0.389,0.615
10.1002/we.1850,0.4226,5,0.125,0,1,0.373,0.615
10.1021/acs.chemrev.6b00075,0.5608,5,0.250,0,1,0.939,0.615
10.1016/j.nbt.2016.06.1183,0.5631,5,0.125,1,1,0.075,0.615
10.1021/ACS.JPCC.6B10475,0.6776,5,0.375,1,1,0.398,0.615
10.3390/s16081172,0.4903,5,0.375,0,1,0.461,0.615
10.1039/c6ra17446a,0.6319,5,0.250,1,1,0.294,0.615
10.1021/acs.est.6b00535,0.6597,5,0.250,1,1,0.433,0.615
10.1093/JJCO/HYW106,0.6253,5,0.125,1,1,0.386,0.615
10.2174/1872208310666160830162304,0.4080,5,0.250,0,1,0.175,0.615
10.1111/1751-7915.12400,0.4943,5,0.375,0,1,0.481,0.615
10.24949/NJES.V9I2.198,0.6304,5,0.250,1,1,0.287,0.615
10.4018/978-1-4666-9792-8.ch014,0.5631,5,0.125,1,1,0.075,0.615
10.1002/celc.201500505,0.6652,5,0.375,1,1,0.336,0.615
10.1002/slct.201601539,0.6870,5,0.500,1,1,0.320,0.615
10.5339/qfarc.2016.eeop3220,0.6381,5,0.500,1,1,0.075,0.615
10.1002/bit.25829,0.6999,5,0.375,1,1,0.509,0.615
10.1021/ACS.JCHEMED.5B00755,0.6612,5,0.250,1,1,0.441,0.615
10.1016/j.talanta.2015.06.041,0.6288,5,0.250,1,1,0.278,0.615
10.1016/j.est.2016.08.007,0.2282,5,0.125,0,0,0.401,0.615
10.1021/acs.est.5b05416,0.5320,5,0.250,0,1,0.794,0.615
10.1007/s00500-018-3117-x,0.6458,5,0.375,1,1,0.239,0.615
10.1038/srep22547,0.6637,5,0.250,1,1,0.453,0.615
10.1038/srep34033,0.4440,5,0.125,0,1,0.480,0.615
10.6027/TN2016-510,0.4108,5,0.125,0,1,0.314,0.615
10.1109/EMBC.2016.7591104,0.5881,5,0.250,1,1,0.075,0.615
10.3208/JGSSP.JPN-150,0.5731,5,0.250,1,1,0.000,0.615
10.1099/mic.0.000382,0.6443,5,0.125,1,1,0.481,0.615
10.3390/SU8030251,0.5262,5,0.375,0,1,0.641,0.615
10.22605/RRH3808,0.6752,5,0.125,1,1,0.636,0.615
10.1016/j.cej.2015.10.116,0.4212,5,0.125,1,0,0.366,0.615
10.1002/rem.21502,0.4403,5,0.375,0,1,0.211,0.615
10.1021/ACS.JPCC.6B05483,0.6787,5,0.375,1,1,0.403,0.615
10.1155/2016/8932908,0.6358,5,0.250,1,1,0.314,0.615
10.1021/ACS.IECR.5B04703,0.5456,5,0.375,0,1,0.737,0.615
10.1093/eurheartj/ehw211,0.7166,5,0.125,1,1,0.843,0.615
10.1039/C6TA02036D,0.6989,5,0.375,1,1,0.504,0.615
10.1002/cpmc.20,0.6481,5,0.375,1,1,0.250,0.615
10.3390/s16050673,0.6438,5,0.250,1,1,0.354,0.615
10.1093/jjco/hyw014,0.6880,5,0.375,1,1,0.450,0.615
10.1093/jjco/hyw027,0.6265,5,0.125,1,1,0.392,0.615
10.1038/ncomms13566,0.4939,5,0.250,0,1,0.604,0.615
