id,paper_doi,paper_title,paper_year,system_type,parameter_name,parameter_category,parameter_subcategory,extracted_value,numeric_value,parameter_unit,has_numeric_value,confidence,extraction_method,source_section,is_verified,verified_mes_paper
8887b8021528e87d25fb6eb8,10.1002/fuce.202000132,Electricity generation in microbial fuel cell from wet torrefaction wastewater and locally developed corncob electrodes,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
d52f58a137f0d564ba345e7f,10.21203/rs.3.rs-317432/v1,Wood carbon electrode in microbial fuel cell enhances chromium reduction and bioelectricity generation,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
8f681cdc29c97ed7f1d988d2,10.1088/1742-6596/1895/1/012041,"Study the relationship between bacterial growth, Congo red dye removal and voltage production using single chamber microbial fuel cell",2021,MFC,substrate,BIOLOGICAL,,"wastewater,sucrose",,,f,0.800,LLM,,f,t
ce0858dca299449192f1d65d,10.1149/1945-7111/abfe77,Proficient Sanitary Wastewater Treatment in Laboratory and Field-Scale Microbial Fuel Cell with Anti-Biofouling Cu<sub>0.5</sub>Mn<sub>0.5</sub>Fe<sub>2</sub>O<sub>4</sub> as Cathode Catalyst,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
062c931aad30830a579b7404,10.1088/1755-1315/765/1/012102,Cyclic voltammetry studies of bioanode microbial fuel fells from batch culture of Geobacter sulfurreducens,2021,BES,substrate,BIOLOGICAL,,acetate,,,f,0.800,LLM,,f,t
f663e280e4d6d2e247dc0cfc,10.1088/1755-1315/765/1/012060,Assessment of Power Generation from Dewatered Sludge using Membrane-Less Microbial Fuel Cell,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
1891e602cb71706234eb9a25,10.1186/s12934-021-01593-4,"Anaerobic biosynthesis of rhamnolipids by Pseudomonas aeruginosa: performance, mechanism and its application potential for enhanced oil recovery",2021,MEC,substrate,BIOLOGICAL,,"glucose,glycerol",,,f,0.800,LLM,,f,f
7716256c76cc78ad3d0a2217,10.1149/ma2021-01421748mtgabs,Evaluating Organic Acids As Oxidizable Fuels in R. Capsulatus-Based Bioelectrochemical Systems,2021,MFC,substrate,BIOLOGICAL,,"wastewater,lactate",,,f,0.800,LLM,,f,t
2128de9c5854479d0101641b,10.1038/s41522-021-00218-3,Competition of two highly specialized and efficient acetoclastic electroactive bacteria for acetate in biofilm anode of microbial electrolysis cell,2021,MEC,substrate,BIOLOGICAL,,"acetate,wastewater",,,f,0.800,LLM,,f,t
72365045e22ab8d578b06ccf,10.1016/s1464-2859(21)00333-3,"Blue World, Clayton Power plan small-scale methanol fuel cell tech",2021,MFC,substrate,BIOLOGICAL,,"ethanol,methanol",,,f,0.800,LLM,,f,t
49df85cfe4bbc982f32aac22,10.1063/5.0039014,Membrane-less microbial fuel cell: Monte Carlo simulation and sensitivity analysis for COD removal in dewatered sludge,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
11984740f4e5269070c23e67,10.1101/2021.06.09.447729,"High-throughput screening and selection of PCB-bioelectrocholeaching, electrogenic microbial communities using single chamber microbial fuel cells based on 96-well plate array",2021,MFC,substrate,BIOLOGICAL,,"acetate,lactate",,,f,0.800,LLM,,f,t
bd3fef61f9cb9464c6952bb6,10.3329/cerb.v22i1.54295,Performance Analysis of different Anode Materials of a Double Chambered Microbial Fuel Cell,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
cfc0a4504af6936ef44e0641,10.52292/j.laar.2021.661,COMPARATIVE PERFORMANCE OF CARBOXYMETHYL CELLULOSE AS SUBSTRATE FOR ELECTRICITY GENERATION IN MICROBIAL FUEL CELL: A REVIEW,2021,MFC,substrate,BIOLOGICAL,,cellulose,,,f,0.800,LLM,,f,t
0cd908530697a7616457149b,10.31026/j.eng.2021.07.05,The Catholyte Effects on The Microbial Desalination Cell Performance of Desalination and Power Generation,2021,MDC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
cc52e5cb2475f311fb47a916,10.1155/2021/7475902,Surface Roughness and Electrochemical Performance Properties of Biosynthesized α-MnO2/NiO-Based Polyaniline Ternary Composites as Efficient Catalysts in Microbial Fuel Cells,2021,MFC,substrate,BIOLOGICAL,,"glucose,wastewater",,,f,0.800,LLM,,f,t
c26364291fc5dd8303476143,10.1016/j.biortech.2021.125088,Electroactive bacterial community augmentation enhances the performance of a pilot scale constructed wetland microbial fuel cell for treatment of textile dye wastewater,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
56a331aacca68b0295b8dbd4,10.1088/1755-1315/819/1/012016,Microbial fuel cell based biocatalyst from traditional market waste water for energy production,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
2613970af91abd465a276c18,10.2166/wst.2021.213,Application of clayware ceramic separator modified with silica in microbial fuel cell for bioelectricity generation during rice mill wastewater treatment.,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
c4d1608efb153d92612fe7b4,10.1002/apj.2686,Effects of cathode gas diffusion layer type and membrane electrode assembly preparation on the performance of immobilized glucose oxidase‐based enzyme fuel cell,2021,BES,substrate,BIOLOGICAL,,glucose,,,f,0.800,LLM,,f,f
5d4ae97206ed7c61eddc4e20,10.2174/1874070702115010131,A Critical Review on Microbial Fuel Cells Technology: Perspectives on Wastewater Treatment,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
8254043e8343933a43c1f4d3,10.3390/su13148057,Carbon Nanotube/Pt Cathode Nanocomposite Electrode in Microbial Fuel Cells for Wastewater Treatment and Bioenergy Production,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
9b267a9daf4628ea78cf583e,10.21203/rs.3.rs-666622/v1,Removal of Phosphorus from Domestic Sewage by a Constructed Wetland Coupled Microbial Fuel Cell System,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
a415a78b18f48a187150cebf,10.21203/rs.3.rs-742079/v1,Decolorization of Congo red in Microbial Fuel Cell,2021,MFC,substrate,BIOLOGICAL,,glucose,,,f,0.800,LLM,,f,t
4638f04e42b3bda66052122f,10.14710/reaktor.21.2.52-58,Energy Harvesting from Sugarcane Bagasse Juice using Yeast Microbial Fuel Cell Technology,2021,MFC,substrate,BIOLOGICAL,,"glucose,peptone,yeast extract",,,f,0.800,LLM,,f,t
6e469d02faab170dc751e30d,10.3390/molecules26164755,Controlling the Carbon-Bio Interface via Glycan Functional Adlayers for Applications in Microbial Fuel Cell Bioanodes,2021,MFC,substrate,BIOLOGICAL,,"acetate,wastewater",,,f,0.800,LLM,,f,t
2189615de3100f8fac373187,10.3390/en14164960,Au Coated Printed Circuit Board Current Collectors Using a Pulse Electroplating Method for Fuel Cell Applications,2021,MFC,substrate,BIOLOGICAL,,"ethanol,methanol",,,f,0.800,LLM,,f,f
5102b4fc98e4b21b12286d2b,10.2166/wst.2021.269,Removal of psychoactive pharmaceuticals from wastewaters using microbial electrolysis cells producing hydrogen,2021,MEC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
b0b0bd77b17b5169932ed5b3,10.21203/rs.3.rs-776224/v1,Effect of Influent pH and Hydraulic Retention Time on Bioelectricity Generation in an Integrated Acidogenic Reactor and Microbial Fuel Cell Treating Rice Mill Wastewater,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
be472fc93a1b4948e79dc59b,10.1002/slct.202102033,Integrated Constructed Wetland‐Microbial Fuel Cell using Biochar as Wetland Matrix: Influence on Power Generation and Textile Wastewater Treatment,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
5b7d75c03aa657f0e79dfc33,10.5599/jese.1030,Comparative study between synthetic and dairy wastewaters in single chamber microbial fuel cell for power generation,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
ba6d3c90caa63af504248d52,10.1155/2021/5465680,Effect of Anolyte pH on the Performance of a Dual-Chambered Microbial Fuel Cell Operated with Different Biomass Feed,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
c718841a646f4b0b4dbebd39,10.1515/ijcre-2021-0019,Simultaneous removal of organics and bioenergy production by microbial fuel cell: modeling approach,2021,MFC,substrate,BIOLOGICAL,,"glucose,wastewater",,,f,0.800,LLM,,f,t
29984d33b770d89062d50843,10.20944/preprints202109.0018.v1,The Effect of Sulfated Zirconia and Zirconium Phosphate Nanocomposite Membranes on Fuel Cell Efficiency,2021,MEC,substrate,BIOLOGICAL,,"ethanol,methanol",,,f,0.800,LLM,,f,f
c1c2e23301ea6c0f2329bed2,10.4028/www.scientific.net/ddf.411.67,Effect of Different Mediators on Bio-Energy Generation and Palm Oil Mill Effluent Treatment in an Air-Cathode Microbial Fuel Cell-Adsorption System,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
4e506093cffa7abb0090cd55,10.1155/2021/8552701,Utilization of Mangifera indica as Substrate to Bioremediate the Toxic Metals and Generate the Bioenergy through a Single-Chamber Microbial Fuel Cell,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
f015080bc7aec2afaac3c25a,10.3390/catal11101202,Statistical Modeling and Performance Optimization of a Two-Chamber Microbial Fuel Cell by Response Surface Methodology,2021,MFC,substrate,BIOLOGICAL,,acetate,,,f,0.800,LLM,,f,t
ef356528c16287d1c51a73a9,10.1088/1755-1315/880/1/012034,Microbial fuel cells constructed from the integration of anaerobic and aerobic sanitary landfill site systems,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
9cf1ebd30625b7107254ba94,10.1002/er.5645,Enhanced biohydrogen production from sugar industry effluent using nickel oxide and cobalt oxide as cathode nanocatalysts in microbial electrolysis cell,2021,MEC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
08a019cefcce41201f9bf571,10.3390/w13212941,Enhancement of Power Generation and Organic Removal in Double Anode Chamber Designed Dual-Chamber Microbial Fuel Cell (DAC-DCMFC),2021,MFC,substrate,BIOLOGICAL,,"wastewater,sucrose",,,f,0.800,LLM,,f,t
a4739d5b8964ffc6e7f1ebf2,10.33263/briac124.56015609,Electricity Generation from Hospital Wastewater in Microbial Fuel Cell using Radiation Tolerant Bacteria,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
4581c809955585aaca8e0fd2,10.48048/tis.2021.7,The Effect of Microwave-Assisted Alkali and Xanthomonas t ranslucens ICBB 9762 for Rice Straw Pretreatment on Electricity Generation of Microbial Fuel Cell Inoculated by Staphylococcus saprophyticus ICBB 9554,2021,MFC,substrate,BIOLOGICAL,,cellulose,,,f,0.800,LLM,,f,t
f5ae03fca224ab97f799f436,10.2166/wst.2021.467,Evaluation of power generation and treatment efficiency of dairy wastewater in microbial fuel cell using TiO2 – SPEEK as proton exchange membrane,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
4ed2c2c83f77398177597a32,10.1088/1755-1315/877/1/012002,The operation characteristics of air cathode Microbial Desalination Cell to treat oil refinery wastewater,2021,MDC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
8ee9c169e6f42d83590df63a,10.2174/1389450122666210415102413,Revealing Insights into Natural Products Against mcr-1-Producing Bacteria,2021,MES,substrate,BIOLOGICAL,,ethanol,,,f,0.800,LLM,,f,f
098e0ee38b2a6023a4a44676,10.46488/nept.2021.v20i04.017,Investigation on Microbial Fuel Cells Fabricated from Recyclable Materials for Energy Generation and Wastewater Treatment,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
89cc57e64b74942e98dbfb2f,10.1016/j.fuel.2021.121382,Biodegradation of synthetic wastewater containing styrene in microbial fuel cell: Effect of adaptation of microbial community,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
7e06f8c911b9f8624c263e08,10.1088/1742-6596/2129/1/012098,Effect of different yeast extract concentration in membrane-less microbial fuel cell (ML-MFC) for electricity generation using food waste as carbon sources,2021,MFC,substrate,BIOLOGICAL,,yeast extract,,,f,0.800,LLM,,f,t
1e17bfd1f0675515a4b53d1e,10.1186/s40643-021-00442-x,A novel fragmented anode biofilm microbial fuel cell (FAB–MFC) integrated system for domestic wastewater treatment and bioelectricity generation,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
5c7346df5614c5f97ad5c9ef,10.1039/9781839165399-00015,Impact of Industrial Wastewater Discharge on the Environment and Human Health,2021,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
af988b53560f49b31be9281a,10.1039/9781839165399,Biological Treatment of Industrial Wastewater,2021,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
6f502d21114307b0a8ef11f4,10.1039/9781839165399-00053,Treatment and Management Strategies for Industrial Wastewater,2021,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
76fb9badb350b3ed399a4e70,10.1039/9781839165399-00074,Introduction to Industrial Wastewater and Allied Treatment Technologies,2021,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
d763e4b8bfb1908282b4aae8,10.1039/9781839165399-00357,Mineralization of Recalcitrant Pollutants from Wastewater by Solar Nano-photocatalysis,2021,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
501536bc2c81eab70a7b5d29,10.1039/9781839165399-00087,Bioreactors: A Biological and Bioengineering Prodigy,2021,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
2dbdf3f44234cf7a7c36a1e4,10.1039/9781839165399-00105,Challenges in Industrial Wastewater Treatment Using Biological Reactors,2021,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
c8631c59f4a4622b2f2674cb,10.1039/9781839165399-00215,Membrane Bioreactors for Industrial Wastewater Treatment,2021,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
030a6ad7e09f37fae9007aff,10.1039/9781839165399-00328,Moving Bed Biofilm Systems: A Sustainable Approach for Industrial Wastewater Treatment,2021,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
e9740a829d0c55ac179b884d,10.3390/pr9122194,Single-Chamber Microbial Fuel Cell with Multiple Plates of Bamboo Charcoal Anode: Performance Evaluation,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
1ddfde93e2be672166252175,10.3390/en14248375,"The Effect of Anode Material on the Performance of a Hydrogen Producing Microbial Electrolysis Cell, Operating with Synthetic and Real Wastewaters",2021,MEC,substrate,BIOLOGICAL,,"acetate,wastewater",,,f,0.800,LLM,,f,t
d381f488fc073c0c2a41ebf3,10.24843/ejes.2021.v15.i02.p05,MICROBIAL ENRICHMENT PROCESS IN THE ANODE OF MICROBIAL FUEL CELL SYSTEM USING TOFU WASTEWATER (TWW) ANAEROBIC SLUDGE,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
375a6c08ba234f66069d4696,10.32006/eeep.2021.3.2433,CARBON-BASED CATHODE CATALYSTS USED IN MICROBIAL FUEL CELLS FOR WASTEWATER TREATMENT AND ENERGY RECOVERY,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
eef1c1578b989225a4e9c252,10.1016/j.chemosphere.2021.132248,Integration of various technology-based approaches for enhancing the performance of microbial fuel cell technology: A review.,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
a17877ca84052f855152dabf,10.1080/09593330.2020.1786168,Performance evaluation of microbial fuel cell using a radiation synthesized low density polyethylene-grafted-poly (glycidyl methacrylate-co-vinyl acetate) as a proton exchange membrane.,2021,MFC,substrate,BIOLOGICAL,,"acetate,wastewater",,,f,0.800,LLM,,f,t
3f54c339ffd8cccefe551c3b,10.1016/j.scitotenv.2022.157125,Performance of a dual-chamber microbial fuel cell as a biosensor for in situ monitoring Bisphenol A in wastewater.,2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
9c2a42ef7fa1ff0542adf84f,10.1016/j.biortech.2022.126705,Let's chat: Communication between electroactive microorganisms.,2021,BES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
c43981e709d56c41522e396b,10.1080/09593330.2020.1829088,Platinum nanoparticles embedded into polyaniline on carbon cloth: improvement of oxygen reduction at cathode of microbial fuel cell used for conversion of medicinal plant wastes into bio-energy.,2021,MFC,substrate,BIOLOGICAL,,acetate,,,f,0.800,LLM,,f,t
4d3f780b48a184c62b67850b,10.1016/j.chemosphere.2021.131619,"Constructed sediment microbial fuel cell for treatment of fat, oil, grease (FOG) trap effluent: Role of anode and cathode chamber amendment, electrode selection, and scalability.",2021,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
3e0831e3255b15e041ebb250,10.1007/s13205-022-03241-z,Effective salt removal from domestic reverse osmosis reject water in a microbial desalination cell.,2021,MDC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
4caf9925e345e3973fbae40d,10.1016/j.chemosphere.2021.132386,A state-of-the-art review on microbial desalination cells.,2021,MDC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
489b650acbbbdec382784049,10.1007/s00253-022-12042-6,Electricity production and key exoelectrogens in a mixed-culture psychrophilic microbial fuel cell at 4&#xa0;&#xb0;C.,2021,MFC,substrate,BIOLOGICAL,,"acetate,wastewater",,,f,0.800,LLM,,f,t
fc2979c04a98a4adca3e1305,10.1080/09593330.2022.2130106,"Development, performance evaluation, and kinetic studies of microbial fuel cell based auto dripping bioelectrochemical reactor (AutoDriBER) for urine treatment",2022,MFC,substrate,BIOLOGICAL,,"wastewater,urine",,,f,0.800,LLM,,f,t
90ed1d55e617b9abb8eb878f,10.1002/aic.18005,Gas pressure intensifying oxygen transfer to significantly improving the bio‐oxidation productivity of whole‐cell catalysis,2022,MES,substrate,BIOLOGICAL,,"glycerol,xylose",,,f,0.800,LLM,,f,f
da9ffa54e5f03ce64abd6334,10.1149/10701.19573ecst,A New Approach to Single Chambered Microbial Fuel Cell for Procreation of Bioenergy in the Treatment of Sugar and Dairy Wastewater,2022,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
93160c5cf175f10db6246d0d,10.1002/elsc.202100088,Reaction kinetics of anodic biofilms under changing substrate concentrations: Uncovering shifts in Nernst‐Monod curves via substrate pulses,2022,BES,substrate,BIOLOGICAL,,acetate,,,f,0.800,LLM,,f,t
d3895e2a2ad3ea5a4d269d00,10.3390/su142416847,Microbial Fuel Cells (MFC): A Potential Game-Changer in Renewable Energy Development,2022,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
c94c37e9b08eb42df3aa58d7,10.1007/s11814-022-1167-3,Bioelectrochemical treatment of olive oil mill wastewater using an optimized microbial electrolysis cell to produce hydrogen,2022,MEC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
bef20baa4c3b1a78fafb2ed3,10.3390/ijerph19042411,Microbial Electrochemical Technologies for Sustainable Nitrogen Removal in Marine and Coastal Environments,2022,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
af4304294b9cc97b32cf82b5,10.1051/e3sconf/202233408008,The different behaviour of Thermotoga neapolitana in the anodic and cathodic compartment of a bioelectrochemical system,2022,BES,substrate,BIOLOGICAL,,"glucose,lactate",,,f,0.800,LLM,,f,t
8df5f9d92770b761ce242c32,10.1002/elsc.202200009,Removal of heavy metals from industrial wastewater using microbial fuel cell,2022,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
ec9b74d6ba2fbbc35cd84b25,10.3390/membranes12121203,Study on the Changes in the Microcosmic Environment in Forward Osmosis Membranes to Reduce Membrane Resistance,2022,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
7e7a5138af3a51c953a8b28f,10.16984/saufenbilder.1005044,Life Cycle Assessment of Microbial Electrolysis Cells for Hydrogen Generation Using TRACI Methodology,2022,MEC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
7d1d930483708c980ab2e142,10.3389/fenrg.2022.843768,Microbial Fuel Cell for Wastewater Treatment as Power Plant in Smart Grids: Utopia or Reality?,2022,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
6b08b747fdfd4adf68422903,10.1080/21655979.2022.2051842,Microbial electrolysis: a promising approach for treatment and resource recovery from industrial wastewater,2022,MEC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
9069d8f88c743c4b47596e2e,10.3390/cryst12070970,Functionalized Microbial Consortia with Silver-Doped Hydroxyapatite (Ag@HAp) Nanostructures for Removal of RO84 from Industrial Effluent,2022,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
3bb9e6d0571fe9beb2040714,10.26516/2073-3372.2022.40.66,Bacillus megaterium МК64-1 as a Bioagent in a Microbial Fuel Cell,2022,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
acb4aa378932e01a5629be6d,10.3390/en16010280,"A Perspective on the Overarching Role of Hydrogen, Ammonia, and Methanol Carbon-Neutral Fuels towards Net Zero Emission in the Next Three Decades",2022,MES,substrate,BIOLOGICAL,,"ethanol,methanol",,,f,0.800,LLM,,f,t
a569911c500401cfea8ff0f6,10.3390/pr10071300,Characterization of Slaughterhouse Wastewater and Development of Treatment Techniques: A Review,2022,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
579ce840f0645ad4e129a144,10.1016/j.sbsr.2022.100484,Optimization of polyvinyl alcohol binder on PANI coated pencil graphite electrode in doubled chamber microbial fuel cell for glucose biosensor,2022,MFC,substrate,BIOLOGICAL,,glucose,,,f,0.800,LLM,,f,t
ffa277c8898ea54268c4c118,10.1038/s41598-022-07132-4,The structure of microbial communities of activated sludge of large-scale wastewater treatment plants in the city of Moscow,2022,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
053969688b69b67747675e55,10.1080/09593330.2022.2141663,Bioelectrochemical extraction of ammonium from low-strength wastewater with concomitant generation of high-purity hydrogen.,2022,BES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
0d85626c44cad3f455a36ce6,10.1039/d1ra08487a,Bio-electrochemical frameworks governing microbial fuel cell performance: technical bottlenecks and proposed solutions,2022,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
2840dfdc6555c1b44583edd8,10.1016/j.watres.2022.118142,Systematic and quantitative analysis of two decades of anodic wastewater treatment in bioelectrochemical reactors,2022,BES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
bea1c4ea3683b57a59eb5923,10.1007/s00248-022-02022-8,Acetaminophen Levels Found in Recycled Wastewater Alter Soil Microbial Community Structure and Functional Diversity,2022,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
69babbe2287b203be8e2f58e,10.1111/1751-7915.14157,Improving the performance of bioelectrochemical sulfate removal by applying flow mode,2022,BES,substrate,BIOLOGICAL,,"acetate,wastewater",,,f,0.800,LLM,,f,t
338e1be5de90cdab1c474663,10.3390/ijerph19052750,"Effect of Wastewater Treatment on Bacterial Community, Antibiotic-Resistant Bacteria and Endoparasites",2022,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
e9ad0bf6ddfc7ca3b948430a,10.1038/s41598-022-14828-0,Biological approach synthesis and characterization of iron sulfide (FeS) thin films from banana peel extract for contamination of environmental remediation,2022,MES,substrate,BIOLOGICAL,,acetate,,,f,0.800,LLM,,f,f
c1f852e1f468211d9cc2a448,10.3390/bios12020113,Microbial Fuel Cell Based on Nitrogen-Fixing Rhizobium anhuiense Bacteria,2022,MFC,substrate,BIOLOGICAL,,glucose,,,f,0.800,LLM,,f,t
825997f50a4cf37074f1ec68,10.1039/d1ee02540f,Toward low-cost biological and hybrid biological/catalytic conversion of cellulosic biomass to fuels,2022,MES,substrate,BIOLOGICAL,,cellulose,,,f,0.800,LLM,,f,t
4450321528a7f82a6a057020,10.1016/j.scitotenv.2022.156691,"Prospective review on bioelectrochemical systems for wastewater treatment: Achievements, hindrances and role in sustainable environment",2022,BES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
20975063054c9009f85054aa,10.3390/w14091505,Electrode Microbial Communities Associated with Electron Donor Source Types in a Bioelectrochemical System Treating Azo-Dye Wastewater,2022,BES,substrate,BIOLOGICAL,,"glucose,acetate,wastewater",,,f,0.800,LLM,,f,t
947448b6332b4af7933b9def,10.3390/molecules27113372,"Effect of an Electromagnetic Field on Anaerobic Digestion: Comparing an Electromagnetic System (ES), a Microbial Electrolysis System (MEC), and a Control with No External Force",2022,MEC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
60f4a50cd3017997a9f7bb88,10.2166/wst.2022.326,Comparative study of UV/H2O2 and UV/PMS processes for treating pulp and paper wastewater.,2022,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
654bb75ae15c8c697925a489,10.3390/microorganisms10051007,Hydrogen Production in Microbial Electrolysis Cells Based on Bacterial Anodes Encapsulated in a Small Bioreactor Platform,2022,MEC,substrate,BIOLOGICAL,,"acetate,wastewater",,,f,0.800,LLM,,f,t
f2e5f3fd5e148202cfdd9aa8,10.3390/w14101537,Bacterial Community Composition and Function in a Tropical Municipal Wastewater Treatment Plant,2022,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
c632ed6d581771598bbe5866,10.1016/j.biteb.2022.101257,Urine based bioelectrochemical system: Resources recovery and domestic wastewater treatment prospectives,2022,BES,substrate,BIOLOGICAL,,"wastewater,urine",,,f,0.800,LLM,,f,t
bea6daaec81078a14a320c69,10.2139/ssrn.4174980,The microbial synergy and response mechanisms of hydrolysis-acidification combined microbial electrolysis cell system with stainless-steel cathode for textile-dyeing wastewater treatment.,2022,MEC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
6b4eb5a772fec1935614e9a1,10.3389/fceng.2022.814987,A Bioelectrochemical System for Waste Degradation and Energy Recovery From Industrial Coffee Wastewater,2022,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
57718e1e66897f049ceecc9e,10.1007/s40726-022-00218-7,Contaminant Removal and Resource Recovery in Bioelectrochemical Wastewater Treatment,2022,BES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
e27abb9cef26e3acc8d577e4,10.33745/ijzi.2022.v08i01.027,Microbial Diversity of Industrial Wastewater: A Review,2022,MES,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,f
22ccbefe8cc9b78a8113fc08,10.4491/ksee.2022.44.10.383,Trends and perspectives of microbial electrolysis cell technology for ultimate green hydrogen production,2022,MEC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
babe2b3878a5173ae8f8ebf9,10.2139/ssrn.3983958,Effect of poised cathodic potential on anodic ammonium nitrogen removal from domestic wastewater by air-cathode microbial fuel cells.,2022,MFC,substrate,BIOLOGICAL,,wastewater,,,f,0.800,LLM,,f,t
